,Annual_Income,Credit_Score,Debt_to_Income,Employment_Length,Age,Loan_Approval
25,104591.71633233629,383.6813378057341,0.3854241780866443,9.51117476250273,32,0
26,48969.00930504417,801.72629209978,0.1490897687287166,4.280018034234483,62,0
27,78852.2716492931,791.0377667744372,0.022139162942145907,15.466172854512433,55,0
28,86279.38404189404,659.6456305030915,0.2188346775876926,6.407025497472551,21,0
29,34412.78920839979,669.7287823903329,0.10747140396868127,3.502215385877152,31,0
30,87716.76093063665,302.9365280833287,0.7854450308522394,12.632803798500266,62,0
31,46199.791750292694,841.6793613624811,0.11249795781388539,1.809073339807008,27,0
32,36179.901333601556,782.8079319666979,0.7242282373068362,19.427053501721097,74,1
33,120144.12603906666,792.3084241515506,0.38565868977608264,12.647945288242738,71,1
34,121735.04314208314,662.5844953779796,0.07337838974377597,19.717910418435117,46,1
35,106797.7480710638,489.6328107599951,0.8127300494315858,6.777868469572721,29,1
36,58938.308071470216,791.5067569997644,0.5796305702366134,19.424103223807958,73,1
37,39278.85083060647,460.3343104831558,0.23576151286357305,2.9112449545724717,57,0
38,95002.13751865491,609.4913488382116,0.8946811743326679,0.813895446940569,37,1
39,71814.48690526212,354.8520347891353,0.04525831387055146,0.6596812090920512,54,0
40,41593.63231025399,807.0755965730126,0.2018196081977629,9.297407411984542,19,0
41,77041.80646057066,377.42375177416733,0.752046927805861,1.6600839495718955,37,0
42,33266.90950594575,423.693243151724,0.7093779303098892,10.243357683352034,29,0
43,116385.4381974843,606.9737869705183,0.28927169372447803,6.5500100701780095,55,1
44,54584.098252001604,720.2511501171399,0.062024875352783115,6.712579849482312,47,0
45,92939.61701362829,640.6432182649644,0.8580780722249438,12.712179930903396,64,1
46,59612.55222849404,427.67365204008587,0.3136976380699026,3.2619601230324036,35,0
47,79406.46201189203,300.51867339011966,0.19571341492826522,15.33106740679462,67,0
48,81937.47653761157,716.4328191690915,0.5160618223609771,11.640618395572695,27,1
49,47561.173274925066,841.8640292511016,0.9102271992824473,18.29889257695022,24,1
50,122110.53963763306,745.4522161683498,0.043546577843375345,7.296813075350467,59,1
51,103637.61821930588,553.1136399861384,0.7658040880308877,19.65429984134251,22,1
52,119252.39944859796,797.0719937695086,0.5724732279387089,11.516552934280464,65,1
53,115008.59829062664,525.4162202150925,0.42544911655181694,19.468039123750675,46,1
54,86800.4979870531,588.7137463339071,0.74408044410506,0.5412130809423066,68,1
55,117578.0523271961,562.4213720676258,0.9658244244416323,14.559526448247759,80,1
56,38406.787694932354,546.1931299660387,0.22920621116269102,16.332430485854726,52,0
57,48618.37192981879,726.3549231116482,0.14364736507211961,1.0634657335297515,56,0
58,34296.59244650112,589.7228989982206,0.912881745222697,11.579393280324915,68,0
59,60906.381422510116,474.19441711386884,0.6689530774573037,16.03884587178897,29,0
60,66924.3425205008,441.9869922121631,0.437986021561966,11.220774504461454,27,0
61,55778.15801852011,320.76102433208837,0.5732595702642831,1.2762718081093327,54,0
62,108730.0633694333,620.7573390356753,0.745613905176244,13.868944817966229,78,1
63,63891.56603589098,426.47877847056884,0.7730318987057172,1.2119382934661727,19,0
64,56688.77842030117,381.4736571090107,0.9198941808189646,16.34937790032877,20,0
65,81556.1279000336,659.6064801052227,0.42684278889562266,0.8606836661338879,31,1
66,43387.80137260245,674.6650918018519,0.293410910019395,2.747947620207416,64,0
67,106208.71317163378,713.6851907417163,0.6396642667898419,5.50215181046537,37,1
68,37082.31114957823,576.9672929862253,0.41572789927953036,12.667295845216,62,0
69,123754.25897704915,791.7300328621376,0.5945984539489779,19.52718199262612,66,1
70,103363.25308318246,814.9885143690253,0.4199857984559502,2.3564570523986883,69,1
71,48877.98974574638,744.0540168858691,0.15299578667817448,2.8541533842783684,21,0
72,30524.60112674223,649.576415104503,0.4694267516589584,7.377407934019606,68,0
73,107468.83570320925,467.0465244751538,0.6909178219410328,16.724382755106404,43,1
74,97151.44766552362,840.6197068911216,0.7992838076676498,9.344619055016283,64,1
75,99255.6809638938,450.7748919555661,0.49332627679654684,6.432212005116433,32,1
76,103270.68293516485,411.4613070947371,0.16523789021040092,11.224076644177226,26,0
77,37034.24191473858,543.1847625826205,0.4146877096494316,5.210463948915001,20,0
78,64054.244211705896,331.2623138918137,0.7862939288416982,8.023198144950419,19,0
79,41007.560654887326,838.1719555694849,0.41285927061707284,6.6521029846408375,56,1
80,111994.82545818138,623.6384560290336,0.6965307936042223,16.082820448292917,58,1
81,89213.322048618,606.3236504152964,0.5072136816780898,18.485114528760015,71,1
82,61435.31236100167,660.687953944846,0.2412231251093967,15.191443843138238,47,0
83,36038.04327717225,573.3630062774637,0.7961505080230743,8.78167152059967,54,0
84,59543.32056298791,317.6349344019979,0.08421345407068703,10.086699549933275,34,0
85,60892.41559254097,636.7712088622183,0.5248902827551506,2.5014738785887136,20,0
86,99312.58694211609,693.8956323260369,0.20889103424340494,14.937294222690756,26,1
87,90567.95977874525,529.2119833432292,0.06706562854137565,11.929513587900882,25,0
88,114285.21054475103,716.5125646391562,0.5029339370832488,18.048799922748728,26,1
89,74860.41789038519,424.85071463613133,0.4995621559349236,4.012222871503064,73,0
90,41361.45336413866,421.7021250864012,0.7069009016757208,15.194522438652243,34,0
91,97758.25478618452,388.77934322816566,0.7447506930519049,13.693433234383793,41,1
92,102274.57961860526,504.597117884039,0.7277914886928968,5.316910676195043,25,1
93,83321.33376910214,765.8566194639959,0.40955873291675504,13.347572790816502,70,1
94,103241.8820956833,755.3516341819853,0.6316897872265625,18.487467611532992,31,1
95,76910.58165461713,510.5533143799271,0.5769452426439603,18.368719753342376,71,0
96,79659.61879128944,624.0153047891301,0.4215617561169196,14.392531490322826,33,1
97,70616.39674406222,696.4489740612036,0.5972126941859932,0.9614622506812021,35,1
98,32414.817040689042,432.66372604541266,0.9472478767062625,17.44528674640323,66,0
99,40249.68556436392,392.4775972421109,0.19289374368137735,13.155572140090799,41,0
100,32985.77264023975,834.652796266771,0.9057720957855263,6.208685063654689,56,1
101,90458.98907005913,639.6565222652902,0.053455513983198366,3.745007234113986,69,0
102,59863.81820225104,839.7786470085151,0.30838921290166066,2.324077259946342,64,1
103,78314.21566064676,485.765792922726,0.28814524861152824,1.0047379851552196,44,0
104,116218.81502297883,686.6674349857723,0.6263651078809057,15.08206495901513,45,1
105,53682.76176914312,422.43200009768077,0.13122495177729032,4.716859978865506,24,0
106,68986.37768838482,443.6600942006521,0.8823476118397537,0.4850587208651014,51,1
107,101777.35816158963,581.5461666982932,0.8285514084650413,7.945413036839786,44,1
108,51735.82572170413,475.7899690294392,0.6520658196852778,9.652141611846778,51,0
109,37313.09143373533,392.1918601123215,0.45841383179219775,3.384604618002538,56,0
110,57526.38802680796,444.5843860941293,0.9329560421420784,0.8809667232509955,36,0
111,45316.02228913042,319.66161695622554,0.8307465547205559,3.7825096619613774,23,0
112,118321.27697254444,687.4329918126176,0.4993151480812449,13.582055236731488,47,1
113,106771.43605861961,570.6641613972239,0.7018733544543112,1.644873545024128,45,1
114,90173.35686849023,351.8336865224891,0.5669299521796846,11.100740611139877,29,0
115,112788.75606783318,394.4316962206702,0.5879422383882645,2.9282397581633335,32,1
116,106348.84730541587,356.3939959619542,0.33097606943747127,3.9137834716083875,62,0
117,47724.155594173404,636.926044551732,0.46208460462489676,7.861557665333974,56,0
118,114793.10485654788,351.8156999868716,0.0781214307897442,2.016506721074627,56,0
119,81237.51298198682,714.8552831693688,0.3573486916645925,3.464070055644257,32,1
120,106706.81474058593,311.2810056262151,0.695828515362152,6.979048229027082,75,1
121,115128.67349273186,437.15668339774066,0.9532160305061863,6.593380109967337,53,1
122,60210.33012232707,789.8666717405489,0.9630641127630203,14.985429713514637,20,1
123,40454.93283012929,695.1922249672353,0.5557228691248917,1.4956461025284873,18,0
124,51653.84044148446,340.13258310912823,0.6066222518095821,17.20901471332687,24,0
125,70575.23991949434,751.6193574668489,0.1857211855009675,16.324643414789097,26,0
126,107711.40276263685,571.1693168471127,0.6953081080935307,15.319832793838767,18,1
127,111769.40540935262,765.730664942856,0.07065879267438624,6.18744724926265,22,1
128,30660.452400463117,630.4068759477163,0.28468568579944453,16.45763571081575,64,0
129,78520.99374486874,675.0081676180723,0.6683633472854422,3.656041605785616,53,1
130,69654.045299134,846.4258582176395,0.3103101315434893,2.4881841171005648,27,1
131,51100.24199471937,427.78455025821,0.04984687411445432,0.8991266697897471,19,0
132,41387.20989669987,643.1700661187635,0.8318704093509638,18.786207260111517,40,1
133,62073.441283344655,553.1767645315691,0.31033000713456305,6.160217954105473,56,0
134,119576.42187168932,321.6985741074803,0.06310522485867842,18.35235760355812,46,0
135,60704.27854197175,307.95885282657576,0.07478816450286518,5.452271230386594,73,0
136,79285.10906561978,365.57571779982226,0.2517587987887536,18.15131918672699,36,0
137,96786.8010950419,657.0004572962015,0.17801594722152625,18.078581056921767,55,1
138,64544.812226032926,611.9396983523657,0.7743001177801508,18.473520900214258,64,1
139,122319.29785849126,604.3862586400501,0.32168404666703443,9.923068785683874,37,1
140,121432.49301950057,317.521219390543,0.8046957850398325,17.31892573597784,29,1
141,53919.3181034096,558.1166479980038,0.1738459978231528,19.015317923346405,28,0
142,77238.60805977661,808.5425498133907,0.4928791795440838,6.49233883794359,52,1
143,58583.43943259312,518.6755281208557,0.6880371335531288,8.3774881136511,69,0
144,57059.846965859426,643.707358383651,0.6519908538658549,14.38480374671488,77,1
145,33504.259998680616,728.9002715927289,0.6011294099302688,6.007196434466017,66,0
146,87908.6117280902,731.1589035280382,0.9248216019311698,15.07618617825318,24,1
147,77754.50720674184,585.6040453173993,0.22852514770674437,1.4778429042706787,40,0
148,34890.48136874899,771.873569971285,0.4937192044621054,10.469967685770845,72,0
149,56471.414102478084,515.2579513500608,0.8839925500724087,2.446269681674904,67,1
150,116285.2591668321,788.7812681316391,0.07789376559515704,5.8664695287335284,34,1
151,52758.37961336238,432.1249415175499,0.055888268253075246,5.17250784972944,65,0
152,43765.01284866619,454.1190238448141,0.2333022875582914,16.778641471253323,74,0
153,76498.01222636849,329.2163433094506,0.6330212195380185,3.8703451081239493,19,0
154,123636.79314050707,737.5700100982556,0.2598796264498069,16.16895840318238,22,1
155,52995.25079359254,529.3803799279881,0.19023988380879897,15.87920691815844,79,0
156,93852.87700355846,426.0141376512695,0.4588023153582921,9.977661111144599,38,0
157,102353.86345622817,427.48465268911883,0.6135980687694115,4.676865111922592,30,1
158,52575.56667927797,795.7699676760783,0.2485577070167404,4.537926799124454,78,0
159,99180.55311812666,758.6541302535703,0.30069118672374207,9.298492942316956,28,1
160,64939.397608329054,604.4419869464508,0.6135593048115139,0.1761801478703262,41,1
161,90069.05390639005,638.8609402286465,0.9457384219894527,10.627015092227323,50,1
162,90185.322522285,560.8790638026601,0.6747417274380882,19.05559051534111,44,1
163,80898.59498710206,515.4165985833449,0.78290414358456,3.0941376372519303,72,1
164,38577.52815516879,803.5122846700823,0.3668100947554688,11.466912429512067,52,0
165,109353.7370809776,369.0869869361661,0.27225435938446607,19.235573772889136,35,0
166,60474.1061723149,530.1457343439254,0.45426774320262253,17.210442789832005,38,0
167,47719.25848798615,489.50904939333145,0.8071328287116737,17.007602327626806,21,0
168,33873.63844770257,573.9828961381317,0.4562996417905558,16.43699860792378,78,0
169,86134.82960288298,551.6975309998463,0.846725408789861,6.180472121123712,58,1
170,94368.61437501683,585.3892424080948,0.9887719806951271,17.812336625336243,49,1
171,31575.843748146333,376.95543747484675,0.07202666573033634,18.82680702466342,60,0
172,78648.84053843169,582.2278258323024,0.04541015608370369,9.915848465980787,66,0
173,51517.09864380411,433.330347637966,0.14958970291336182,7.091420945189175,28,0
174,91291.41508889773,401.38224194350516,0.3843696757343462,8.284580312117122,20,0
175,46564.81075547419,335.6588203324052,0.1310422091454324,6.6841288366253115,68,0
176,95639.08511973427,719.4589073158775,0.870664477618756,4.2483688404908015,69,1
177,66739.85789855105,535.093056471108,0.023146251027063802,12.368969405057788,72,0
178,118989.34892998978,644.6540258214671,0.3157927163358225,11.251937724906458,38,1
179,43064.48969386936,700.1763388176089,0.18469462949420534,9.251701420785512,60,0
180,62401.30334977456,673.6241659224544,0.9315393301575323,1.9169077336966356,75,1
181,40779.98451785596,558.7753954993252,0.6694810048900279,15.937859294119995,31,0
182,117845.89373646346,513.3441909234514,0.9120302564513745,3.498671255015784,23,1
183,113347.2385711932,506.77795030236507,0.9723287103103934,2.291240867920963,68,1
184,54504.454632939785,652.026838311531,0.4970982436773692,12.461427909658948,70,0
185,92698.484373247,572.1368952180304,0.23431910804802625,7.972887224754464,46,0
186,107636.10901911551,767.0227363936808,0.1937287861965893,1.1961695070465894,48,1
187,82744.07710194892,781.0860913796917,0.22291886168584052,7.111367099221164,64,1
188,80316.80494382062,393.8082079035851,0.7085933076220029,15.435607045699255,45,0
189,52975.96763554291,374.9285083501491,0.040445728123000735,12.304984104341951,60,0
190,38844.762941560424,646.7205093197997,0.051361073032714866,7.255720459739936,67,0
191,115235.49700556604,465.6741614342537,0.60814294238315,3.8360958326917616,53,1
192,115539.7154305164,310.2138953208044,0.6420571467374065,12.635912416095465,45,1
193,90144.63844096045,788.7534681496253,0.66526292432246,17.751106018927103,36,1
194,62207.83014962656,424.79542198409456,0.37188050458859123,12.925454360318277,20,0
195,63174.90958820278,811.104358427195,0.8059448887141532,16.258077093004484,29,1
196,98965.78949267275,694.5889479830395,0.5336245877266176,10.43055677108742,53,1
197,115225.47469549482,719.4594194513163,0.10546563000941944,14.359422134820576,41,1
198,114273.21030518615,410.8038226862382,0.7970993070673452,17.924535475567048,29,1
199,104088.17685647427,428.8069340892471,0.9530677862704583,15.463579565173102,41,1
200,90993.00638465733,586.6972646032361,0.06003631300235868,18.197079067962914,18,0
201,37993.296674529636,394.6549189574242,0.3913513387005799,8.622792042321198,45,0
202,45354.72783898831,467.98743097566773,0.48751604483474764,18.084405102541133,33,0
203,115362.64791007253,476.8043628712925,0.14647076007831694,12.431344689634152,38,0
204,87610.76066766104,387.79646328902027,0.8677089477828771,17.400975321633872,47,1
205,30873.719903579815,412.8505583673384,0.284149644890044,0.787530608756708,51,0
206,39639.79657227305,733.7035131045411,0.7830085399381601,13.157047638270722,43,1
207,93032.6680652653,391.9577200009976,0.670994482028316,16.959501577557972,71,0
208,30480.850465390777,315.65156551415737,0.5980458224670234,3.484040672863995,52,0
209,45276.76488466237,646.1452184459162,0.1921428486965544,13.235738669298463,48,0
210,82129.70998982569,836.7907156658475,0.2207035205509057,16.499094284332628,77,1
211,95730.04378080586,482.16759804271675,0.04734840474656932,5.758987392652742,33,0
212,91936.31965274706,365.26063675793876,0.24071242978226637,8.10492655812784,75,0
213,51305.58439875318,613.7130289521419,0.3454436094605141,11.390354369984388,59,0
214,97657.02602801591,798.4948161026055,0.8331453038624254,10.383353777691243,46,1
215,52538.663312196004,731.2339789056633,0.3663926667148053,0.7837878607427129,46,0
216,60912.971325130435,642.3837276269938,0.7546217827656064,1.9734419617082688,26,1
217,100916.68348621229,473.2810731341797,0.43944228129548757,2.0093315860872263,31,1
218,91715.1254094854,598.034095301921,0.7848683119938884,5.2453581099835,74,1
219,110676.22399694691,350.1846627173405,0.9762716004370399,4.917282256048985,25,1
220,92473.22476853261,673.4199833543685,0.23984155805758012,14.844447675735992,19,1
221,83989.3173168698,698.802810393708,0.8623416119638762,11.45488772032289,28,1
222,38899.10294366878,830.7673926004553,0.6218240863057747,15.279521692904822,19,1
223,64933.001290646185,443.2185473097894,0.8172942615886548,1.3979211482174025,76,0
224,55194.22492976392,310.15103047366244,0.6515859022678052,9.704284749432013,64,0
225,53179.01612101294,600.0846554349329,0.42394950727415015,6.475511585305389,35,0
226,122436.00270148233,688.734777418248,0.22807493944179036,16.998786215114926,22,1
227,67344.28384334224,734.7241117356434,0.07003522533116502,14.155783138198066,77,0
228,114744.42274182577,406.55641316364586,0.535518364460717,17.385169416535927,75,1
229,89958.16946973998,443.964077970363,0.9903260945268656,0.9285424481212012,74,1
230,105507.0738364566,581.925008897013,0.7380418050142062,14.416469791332009,24,1
231,77750.52384499325,481.830445483501,0.3273455413990166,10.80016704319156,40,0
232,84805.86903950412,773.2813176230948,0.8272048000867352,16.500000580311315,36,1
233,76789.18091279207,560.5680845562962,0.7689840001764066,10.14321181851642,36,1
234,48548.08384081423,739.7682542561016,0.2816357933534568,10.804181558038179,75,0
235,98632.95094984301,619.3408682652946,0.014307489794234685,1.0353476188413024,65,0
236,56673.3744318813,725.1995778894116,0.1181626385339496,13.370457300719334,36,0
237,32310.016810988116,482.9701425916781,0.8773061903120576,5.462797512101001,66,0
238,91319.86811118094,757.2791420616711,0.8365630353048717,0.3938784435764098,62,1
239,46825.51454366965,451.01477355306184,0.29520900087836244,1.328743250120601,77,0
240,119343.56551352686,600.35434440181,0.2851954262844204,19.145712179320512,57,1
241,120623.2148152458,417.7039122456308,0.7928649871024711,6.921545791596939,45,1
242,116912.11707094261,561.5395868944064,0.9377374698954221,17.36151257242318,28,1
243,65165.07652426722,474.9963652297867,0.7791372567975999,19.193544681385116,67,0
244,31468.378570242407,446.68688685046783,0.6055786770307615,18.865343776746457,28,0
245,118190.26344583392,831.8417599154207,0.24267135033180454,17.634504813988404,72,1
246,70677.49409014486,388.0407580177018,0.5257479140952607,17.896878249226017,26,0
247,121832.2078091486,733.0292106015673,0.23351185859326462,5.78016088681903,31,1
248,121543.89782347903,841.2907277157682,0.8080114200967736,3.0293978052071657,51,1
249,111035.8982693992,310.9458160570428,0.3869610795177373,12.785251241758473,46,0
250,57972.64474661064,684.4650777231523,0.8336972169940262,9.762111837376477,66,1
251,66584.2842171829,439.1014930559579,0.3816092179827253,1.9749343739034209,38,0
252,110857.98379410141,322.26830338056743,0.8241494051998913,13.550826320448216,65,1
253,60107.59048984638,521.589268426147,0.33331781516524195,11.257200149695468,75,0
254,46101.810935178786,814.3697955939813,0.44013270461766985,17.261348016208782,22,1
255,82896.11993354326,306.47080190184874,0.6154884193426575,12.183675913767972,50,0
256,118934.7035452742,623.3371305613799,0.07028761402991868,11.478923594435074,26,1
257,96122.83068412244,575.7680632274283,0.9482070618154644,8.815034466652559,20,1
258,84155.81115848967,780.3612904040762,0.5736057861238032,9.255741397777406,31,1
259,39231.76690822301,346.2009429863441,0.5078200146908023,19.087624539582322,35,0
260,88425.68653642113,674.8393164376577,0.8393939711199121,2.7689201880047865,29,1
261,124055.115759905,674.0603341383026,0.8657627298968276,8.924376371643742,40,1
262,43307.981447469785,667.9940092742557,0.522260404529016,13.116544678536856,31,0
263,79241.316974555,818.2839722142703,0.9272623257936373,8.660212911807992,77,1
264,113350.44183315577,752.6981409537842,0.06473776607648063,5.664312540815155,33,1
265,100373.01868664942,323.0849994339283,0.11322579225121754,5.747147415257096,54,0
266,96216.49539455045,559.0955678874823,0.5967882300144401,4.673120925154315,37,1
267,96735.98797877537,518.8741809107335,0.3540658617935837,6.8780640116617935,37,0
268,64151.65936587674,470.5809715999411,0.46422516618919885,17.43349551167134,32,0
269,57891.225205126866,548.2351988347535,0.32807921789716654,10.104491006459904,58,0
270,106889.3097704588,511.3068017092876,0.4047253114449356,4.804774561556369,42,1
271,106960.77249452217,537.7836449332659,0.8226463471462995,7.6905343405306485,34,1
272,112371.87026510986,838.5940260847534,0.5934761998543047,2.1166082415713605,29,1
273,116757.85249286477,348.74813611226944,0.9973445492834982,18.08071479477476,62,1
274,78577.5278917891,807.2269784113014,0.7868791978209629,8.16395664182864,59,1
275,77644.04799528397,564.1301924090646,0.27366625410182666,19.607824091861513,56,0
276,105838.04200184364,643.0582350247477,0.2643451177266962,6.950775465250385,76,1
277,91746.57342388769,756.6006316397317,0.3358982701170071,16.72712094454242,73,1
278,96686.85333948182,498.25466603209054,0.8432594806477427,5.1277062658290635,70,1
279,105600.3035964296,536.7320494483818,0.027287650650565598,1.5230578675520445,24,0
280,114550.5074726688,525.2351641532927,0.23018127887125772,0.634667233476014,25,1
281,62109.5399008959,506.10206239466794,0.904918420344267,12.123368532895672,41,1
282,65680.38050079468,809.0411269057922,0.639896436083252,6.231473433471788,64,1
283,38928.28428488255,755.9114401561567,0.22684709550105642,8.870397609516568,42,0
284,84936.61339463653,359.9499944246368,0.21914496823258034,16.372940712015907,38,0
285,33414.516010690495,359.46784386240284,0.8626181017594305,4.962161713896043,67,0
286,74231.81172258372,535.3282331691452,0.8937575082770465,6.173049534698265,71,1
287,81551.24029721977,354.26155720304496,0.2561310909621153,16.906723701173345,50,0
288,57221.41895218702,640.5012023991159,0.42051035807653225,9.855245466870082,27,0
289,86129.15975405602,379.03038399395365,0.8345957386283172,16.55330334104975,39,1
290,32897.5237442097,587.3052951817406,0.7710074386098854,7.4895200693263275,36,0
291,33548.07793117537,303.9709708520448,0.8139161065660845,7.9673996165421705,46,0
292,108147.05326266754,474.1279916269557,0.5183981907879688,3.342767235565125,20,1
293,64218.11093406998,672.4548980199605,0.9115490483051731,18.326917071899327,56,1
294,42070.74870192906,566.2214171253166,0.32595154395443526,17.93567388025219,21,0
295,79613.10970520641,838.0482172994434,0.15667213434751803,19.68434029129547,54,1
296,103149.38754436803,780.757087836416,0.7087323325648648,8.048942543394231,48,1
297,50502.9976122001,497.48892847373315,0.5393544160068964,16.372298835172842,23,0
298,89174.59520280502,325.017597809751,0.854585768809481,8.299074633442372,45,0
299,38108.00917440796,765.0944650632604,0.08115924912471495,9.085975778419455,27,0
300,34909.76351101773,801.1788706730692,0.8436924034380668,16.59998787189649,29,1
301,80478.68999897406,751.3450663804703,0.2932946532088222,3.5473354177279948,63,1
302,81360.33655296011,370.37246750587065,0.654855667168183,4.406218689235047,71,0
303,90555.84064232963,848.8533239267582,0.04012878907825579,6.2945648079163,19,1
304,98978.67670365285,442.22132185402563,0.6095812963036007,15.763580650001149,20,1
305,122705.94754894079,698.3127020446035,0.717271689187336,7.453030987361656,18,1
306,79048.53308861355,799.4191819846468,0.3687502145056203,7.163364165615231,52,1
307,60680.86492941836,429.6279128818902,0.21541070526214023,19.976326905104834,41,0
308,105542.68850302685,799.5422050723863,0.537630676603545,7.676122861989589,64,1
309,55729.06386989705,470.2148685571768,0.8331908044356465,4.95541072631174,65,0
310,71702.28496703543,837.0272723112308,0.3235473582966508,12.464273564018866,69,1
311,37453.356227515265,454.69301120926104,0.25246929752127956,16.037599039100016,51,0
312,32408.320624468462,824.3897036168094,0.2789353086376877,1.3921566744631853,37,0
313,121451.59939440287,329.4495579909712,0.9491321529166644,12.377844622769501,33,1
314,109418.11144865955,690.0996064183971,0.35927691576455967,0.7147091176044951,47,1
315,96117.54957890131,592.6611236103521,0.003604239888287175,10.526647019590358,64,0
316,68850.52971935563,562.8323924175019,0.7816812079596197,5.139831275156183,56,1
317,46462.96040673035,422.921872840712,0.6992747953353902,6.132833953463715,42,0
318,44861.519053753174,688.0776843770706,0.12856826460296888,9.341919279647652,22,0
319,53773.07532563656,404.9452202954689,0.9849042491349125,18.542149214911742,46,0
320,82176.53314708144,604.0629877916225,0.6080622853051112,14.213346131757529,54,1
321,97886.61265650592,439.28494967213794,0.5007794909406015,18.736911925689927,45,0
322,92718.75078818446,825.5917588797458,0.38221926762289105,13.199420091173552,70,1
323,56593.72020986457,315.7471566096091,0.8986727555636379,0.14215494175719323,75,0
324,120712.20166300343,409.8505540611801,0.24396348141856328,5.311703946953552,58,0
325,100100.207086098,433.27083351309625,0.28576890021990187,18.11545155440748,40,0
326,82663.63498858307,527.737304172299,0.1224108066865669,12.868910419354895,49,0
327,88113.47089226346,428.00163302852945,0.75911909558426,19.632944731405498,63,1
328,69862.00593064004,570.2419996478319,0.5955492804058533,3.1192803843659123,68,0
329,53534.44400260996,779.8560377921964,0.6090661692544983,5.934956662130388,79,1
330,63817.40447186985,691.6348817750439,0.21847043101946362,7.247353190340727,35,0
331,101995.38049411506,618.979089294311,0.6511683891270839,6.531156363346211,58,1
332,31367.38141982681,348.9517478904738,0.765458447246864,5.039830602997613,52,0
333,41026.90084815704,681.6956596141016,0.35788853072568927,8.869314315135558,78,0
334,34370.25099206651,391.5278563710169,0.8013471439617122,12.845962467387423,60,0
335,33869.23622030216,732.5020622789339,0.34879058853202094,6.225138457733921,41,0
336,111268.75548104568,437.53121718058424,0.7581384615092877,1.5939984662851137,64,1
337,96847.49664110225,529.3768005764955,0.03373010745771898,14.170650537863267,45,0
338,75046.5137632959,492.75861127486036,0.5511646014736526,9.180331115625373,53,0
339,39294.24526184514,772.3476530711712,0.9695265606398866,11.129646121801265,38,1
340,76703.50813609907,369.59945229237445,0.9812446006823907,9.108013143278303,73,1
341,74979.81822415374,611.1046853116337,0.2817525783417406,17.807150069098206,22,0
342,46454.17764145144,378.13388519368425,0.44139909108035547,11.1748999433276,43,0
343,71215.90667760743,687.6377098727027,0.06297790798663305,18.465536797034993,67,0
344,67857.94976775047,797.7929702869646,0.8733413076045997,10.211506831120005,71,1
345,88505.75931496057,539.0342096269894,0.5685721531402141,5.851763244805637,40,1
346,90333.89683242617,568.4507431457367,0.385100678940517,7.108851743523932,61,1
347,34303.88092834423,810.0825600655193,0.11277055848915307,10.44258587169571,50,0
348,65588.19838951477,586.5452637571465,0.9467672854968892,10.599788756100173,43,1
349,89456.69199285246,568.1791409272585,0.5302190478209937,13.746754030978977,74,1
350,77797.94456510834,618.0810064873673,0.2829279290829039,4.489897443732616,39,0
351,111366.53491289061,679.0763549996235,0.3502151301315095,13.176857999310034,37,1
352,92575.89500379977,358.78585629786727,0.2706971809221477,15.571760167615045,19,0
353,45478.77057273582,751.6107902578339,0.6018098088569807,13.531839789339802,58,1
354,36704.03100304084,539.5277650992925,0.9299635757805099,9.636562196351816,71,0
355,91029.83142959999,339.79168044361705,0.8566938033265644,19.83361302233668,74,1
356,32518.574501454073,732.4004680590172,0.4603808754259775,8.096263182584325,35,0
